source_id,chunk_id,title,target_collection,use_mode,risk_scope,language,chunk_type,topics,population_tags,review_hold_reasons,content_preview
CCI_BIPOLAR,CCI_BIPOLAR_e46c415e_00017_073bb925e7f0,Bipolar self-help resources,professional_knowledge,psychoeducation_only,normal,en,exercise,bipolar_disorder;mania;sleep,adults,,"What sorts of symptoms do you experience? On the next page is a Symptom Record worksheet. Take a few minutes to write down what you experience when you are feeling well, that is, when you are neither depressed nor hypomanic or manic. Then think of how you feel"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_e2ca3bff_00010_ac01a5ae5b9a,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"The Break Free From ED modules are informed by evidence-based treatments, and reference materials by leading eating disorder clinicians including Glenn Waller, Christopher Fairburn and Tracey Wade, and are designed so that consumers can either complete them in"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_e2ca3bff_00011_c0d01e7adf96,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"This workbook is designed as an active guide to recovering from an eating disorder. It aims to provide you with information about eating disorders and the factors that keep them going, and to teach you strategies to make changes to your behaviour and thinking "
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_e2ca3bff_00012_d469cb9f3795,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"This module introduces you to eating disorders, their impact on physical, psychological and social functioning, and some of the factors that can lead to the development of an eating disorder.  This module takes you through the key factors that keep eating diso"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_e2ca3bff_00013_e47b2c7b0992,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"This module discusses the many factors that influence the number on the scale, explores how much control people really have over their weight, and introduces Weekly Weighing.  This module introduces self-monitoring, a key strategy that assists you to record yo"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_e2ca3bff_00014_c3ecf44bd307,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"This module discusses the relationship between what you eat and your energy levels, highlighting the impacts of low and high energy and guiding you through understanding how your own eating impacts your energy levels.  This module introduces you to ‘Eating for"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_e2ca3bff_00015_e9d8dc275314,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"This module focuses on another aspect of ‘Eating for Recovery’, the variety of your nutritional intake, highlighting the importance of tackling rigid food rules and experimenting with feared foods.  This module provides information about binge eating and intro"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_e2ca3bff_00016_f7f91aaafa3d,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,exercise,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,This module provides information about driven exercise and introduces strategies for developing a more healthy and balanced relationship with moving your body.  This module discusses body checking and uses experiments to examine whether body checking is as hel
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_e2ca3bff_00017_c27369a4237d,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"This module introduces core beliefs, discussing the role these play in maintaining eating disorder behaviours and introducing strategies to challenge them.  This final module summarises the key strategies from the workbook and guides you through developing a p"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_e2ca3bff_00018_9a9b2f9c0dfa,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"Click the link above to download all modules in this workbook at once, as a zip file."
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_e2ca3bff_00021_6566e6071984,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,Avoidant Restrictive Food Intake Disorder  Unhelpful Weight Messages in Healthcare Settings  Artificial Intelligence and Your Mental Health
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_e2ca3bff_00032_caa34ea89819,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"Self-Monitoring Form  If you worry a lot about features of your appearance that are not related to your body weight or shape, you may find our body dysmorphia resources helpful.  If worries about your appearance are having a negative impact on your life, you m"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_e2ca3bff_00033_c810871bf233,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"Some people with eating disorders have difficulties with perfectionism. This means they hold themselves to unrealistically high standards in many different areas of their life. If this is a problem for you, you may find our resources on addressing perfectionis"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_a848c3dc_00008_97741ab72664,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,exercise,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"Eating disorders are serious mental illnesses that are associated with potentially life-threatening physical effects. Eating disorders involve unhelpful beliefs about eating, weight and shape and unhelpful behaviours (such as binge-eating, purging, or driven e"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_a848c3dc_00009_9ab2dfd78851,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"These modules provide clear, scientific information about eating disorders and guide consumers through key components of cognitive behavioural therapy for eating disorders (CBT-ED). Break Free From ED covers features of eating disorders and associated risks, c"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_a848c3dc_00010_ac01a5ae5b9a,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"The Break Free From ED modules are informed by evidence-based treatments, and reference materials by leading eating disorder clinicians including Glenn Waller, Christopher Fairburn and Tracey Wade, and are designed so that consumers can either complete them in"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_a848c3dc_00011_c0d01e7adf96,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"This workbook is designed as an active guide to recovering from an eating disorder. It aims to provide you with information about eating disorders and the factors that keep them going, and to teach you strategies to make changes to your behaviour and thinking "
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_a848c3dc_00012_d469cb9f3795,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"This module introduces you to eating disorders, their impact on physical, psychological and social functioning, and some of the factors that can lead to the development of an eating disorder.  This module takes you through the key factors that keep eating diso"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_a848c3dc_00013_e47b2c7b0992,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"This module discusses the many factors that influence the number on the scale, explores how much control people really have over their weight, and introduces Weekly Weighing.  This module introduces self-monitoring, a key strategy that assists you to record yo"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_a848c3dc_00014_c3ecf44bd307,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"This module discusses the relationship between what you eat and your energy levels, highlighting the impacts of low and high energy and guiding you through understanding how your own eating impacts your energy levels.  This module introduces you to ‘Eating for"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_a848c3dc_00015_e9d8dc275314,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"This module focuses on another aspect of ‘Eating for Recovery’, the variety of your nutritional intake, highlighting the importance of tackling rigid food rules and experimenting with feared foods.  This module provides information about binge eating and intro"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_a848c3dc_00016_f7f91aaafa3d,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,exercise,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,This module provides information about driven exercise and introduces strategies for developing a more healthy and balanced relationship with moving your body.  This module discusses body checking and uses experiments to examine whether body checking is as hel
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_a848c3dc_00017_c27369a4237d,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"This module introduces core beliefs, discussing the role these play in maintaining eating disorder behaviours and introducing strategies to challenge them.  This final module summarises the key strategies from the workbook and guides you through developing a p"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_a848c3dc_00018_9a9b2f9c0dfa,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"Click the link above to download all modules in this workbook at once, as a zip file."
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_a848c3dc_00021_6566e6071984,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,Avoidant Restrictive Food Intake Disorder  Unhelpful Weight Messages in Healthcare Settings  Artificial Intelligence and Your Mental Health
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_a848c3dc_00032_caa34ea89819,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"Self-Monitoring Form  If you worry a lot about features of your appearance that are not related to your body weight or shape, you may find our body dysmorphia resources helpful.  If worries about your appearance are having a negative impact on your life, you m"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_a848c3dc_00033_c810871bf233,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"Some people with eating disorders have difficulties with perfectionism. This means they hold themselves to unrealistically high standards in many different areas of their life. If this is a problem for you, you may find our resources on addressing perfectionis"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_ef558191_00008_97741ab72664,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,exercise,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"Eating disorders are serious mental illnesses that are associated with potentially life-threatening physical effects. Eating disorders involve unhelpful beliefs about eating, weight and shape and unhelpful behaviours (such as binge-eating, purging, or driven e"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_ef558191_00009_9ab2dfd78851,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"These modules provide clear, scientific information about eating disorders and guide consumers through key components of cognitive behavioural therapy for eating disorders (CBT-ED). Break Free From ED covers features of eating disorders and associated risks, c"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_ef558191_00010_ac01a5ae5b9a,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"The Break Free From ED modules are informed by evidence-based treatments, and reference materials by leading eating disorder clinicians including Glenn Waller, Christopher Fairburn and Tracey Wade, and are designed so that consumers can either complete them in"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_ef558191_00011_c0d01e7adf96,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"This workbook is designed as an active guide to recovering from an eating disorder. It aims to provide you with information about eating disorders and the factors that keep them going, and to teach you strategies to make changes to your behaviour and thinking "
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_ef558191_00012_d469cb9f3795,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"This module introduces you to eating disorders, their impact on physical, psychological and social functioning, and some of the factors that can lead to the development of an eating disorder.  This module takes you through the key factors that keep eating diso"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_ef558191_00013_e47b2c7b0992,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"This module discusses the many factors that influence the number on the scale, explores how much control people really have over their weight, and introduces Weekly Weighing.  This module introduces self-monitoring, a key strategy that assists you to record yo"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_ef558191_00014_c3ecf44bd307,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"This module discusses the relationship between what you eat and your energy levels, highlighting the impacts of low and high energy and guiding you through understanding how your own eating impacts your energy levels.  This module introduces you to ‘Eating for"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_ef558191_00015_e9d8dc275314,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"This module focuses on another aspect of ‘Eating for Recovery’, the variety of your nutritional intake, highlighting the importance of tackling rigid food rules and experimenting with feared foods.  This module provides information about binge eating and intro"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_ef558191_00016_f7f91aaafa3d,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,exercise,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,This module provides information about driven exercise and introduces strategies for developing a more healthy and balanced relationship with moving your body.  This module discusses body checking and uses experiments to examine whether body checking is as hel
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_ef558191_00017_c27369a4237d,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"This module introduces core beliefs, discussing the role these play in maintaining eating disorder behaviours and introducing strategies to challenge them.  This final module summarises the key strategies from the workbook and guides you through developing a p"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_ef558191_00018_9a9b2f9c0dfa,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"Click the link above to download all modules in this workbook at once, as a zip file."
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_ef558191_00021_6566e6071984,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,Avoidant Restrictive Food Intake Disorder  Unhelpful Weight Messages in Healthcare Settings  Artificial Intelligence and Your Mental Health
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_ef558191_00032_caa34ea89819,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"Self-Monitoring Form  If you worry a lot about features of your appearance that are not related to your body weight or shape, you may find our body dysmorphia resources helpful.  If worries about your appearance are having a negative impact on your life, you m"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_ef558191_00033_c810871bf233,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"Some people with eating disorders have difficulties with perfectionism. This means they hold themselves to unrealistically high standards in many different areas of their life. If this is a problem for you, you may find our resources on addressing perfectionis"
CCI_SELF_ESTEEM,CCI_SELF_ESTEEM_77fc7cc9_00021_56c9d06eb2f8,Self-Esteem self-help resources,interventions,direct_user_support,normal,en,psychoeducation,self_esteem;self_evaluation;core_beliefs;self_acceptance,university_students;young_adults;adults,,"Low self-esteem can be a problem in itself and be a risk factor for other problems. Sometimes low self-esteem can be a problem in and of itself because it puts the person at risk for experiencing other problems such as depression, having persistent suicidal th"
NICE_SELF_HARM,NICE_SELF_HARM_d77a0488_00000_df28ca3f8982,"Self-harm: assessment, management and preventing recurrence",safety,safety_only,safety_route_only,en,safety_guidance,self_harm;suicidal_thoughts;safety_planning_principles;referral_guidance,adolescents;adults;older_adults,,"Self-harm: assessment, management and preventing recurrence NICE guideline Published: 7 September 2022 www.nice.org.uk/guidance/ng225"
NICE_SELF_HARM,NICE_SELF_HARM_d77a0488_00001_8028e3cc1c80,"Self-harm: assessment, management and preventing recurrence",safety,safety_only,safety_route_only,en,safety_guidance,self_harm;suicidal_thoughts;safety_planning_principles;referral_guidance,adolescents;adults;older_adults,,"Your responsibility The recommendations in this guideline represent the view of NICE, arrived at after careful consideration of the evidence available. When exercising their judgement, professionals and practitioners are expected to take this guideline fully i"
NICE_SELF_HARM,NICE_SELF_HARM_d77a0488_00006_75fa1e8ab7cb,"Self-harm: assessment, management and preventing recurrence",safety,safety_only,safety_route_only,en,safety_guidance,self_harm;suicidal_thoughts;safety_planning_principles;referral_guidance,adolescents;adults;older_adults,,41 Care plan ................................................................................................................................................ 41 Cognitive behavioural therapy-informed psychological intervention .................................
NICE_SELF_HARM,NICE_SELF_HARM_d77a0488_00007_971fecad4d0e,"Self-harm: assessment, management and preventing recurrence",safety,safety_only,safety_route_only,en,safety_guidance,self_harm;suicidal_thoughts;safety_planning_principles;referral_guidance,adolescents;adults;older_adults,,42 Mechanical restraint ............................................................................................................................. 42 Psychosocial assessment ...................................................................................
NICE_SELF_HARM,NICE_SELF_HARM_d77a0488_00008_b0b280b8be71,"Self-harm: assessment, management and preventing recurrence",safety,safety_only,safety_route_only,en,safety_guidance,self_harm;suicidal_thoughts;safety_planning_principles;referral_guidance,adolescents;adults;older_adults,,Risk formulation ..................................................................................................................................... 42 Safety plan ..............................................................................................
NICE_SELF_HARM,NICE_SELF_HARM_d77a0488_00009_9a8a17725916,"Self-harm: assessment, management and preventing recurrence",safety,safety_only,safety_route_only,en,safety_guidance,self_harm;suicidal_thoughts;safety_planning_principles;referral_guidance,adolescents;adults;older_adults,,44 2 Assessment in non-specialist settings ............................................................................................ 44 3 Routine admission to hospital .........................................................................................
NICE_SELF_HARM,NICE_SELF_HARM_d77a0488_00010_268f2a91cbb6,"Self-harm: assessment, management and preventing recurrence",safety,safety_only,safety_route_only,en,safety_guidance,self_harm;suicidal_thoughts;safety_planning_principles;referral_guidance,adolescents;adults;older_adults,,47 Consent and confidentiality ................................................................................................................. 48 Safeguarding ...................................................................................................
NICE_SELF_HARM,NICE_SELF_HARM_d77a0488_00011_bbb690e5e254,"Self-harm: assessment, management and preventing recurrence",safety,safety_only,safety_route_only,en,safety_guidance,self_harm;suicidal_thoughts;safety_planning_principles;referral_guidance,adolescents;adults;older_adults,,54 Assessment and care by professionals from other sectors .............................................................. 59 Admission to and discharge from hospital ......................................................................................... 61 I
NICE_SELF_HARM,NICE_SELF_HARM_d77a0488_00012_069cdb36a8d8,"Self-harm: assessment, management and preventing recurrence",safety,safety_only,safety_route_only,en,safety_guidance,self_harm;suicidal_thoughts;safety_planning_principles;referral_guidance,adolescents;adults;older_adults,,70 Training ................................................................................................................................................... 71 Supervision .....................................................................................
NICE_SELF_HARM,NICE_SELF_HARM_d77a0488_00013_08de9a4c7e0f,"Self-harm: assessment, management and preventing recurrence",safety,safety_only,safety_route_only,en,safety_guidance,self_harm;suicidal_thoughts;safety_planning_principles;referral_guidance,adolescents;adults;older_adults,,Update information .................................................................................................................... 77 Page 5 of
NICE_SELF_HARM,NICE_SELF_HARM_d77a0488_00014_b94aa8b5aae2,"Self-harm: assessment, management and preventing recurrence",safety,safety_only,safety_route_only,en,safety_guidance,self_harm;suicidal_thoughts;safety_planning_principles;referral_guidance,adolescents;adults;older_adults,,"This guideline replaces CG16 and CG133. This guideline is the basis of QS34 and QS189. Overview This guideline covers assessment, management and preventing recurrence for children, young people and adults who have self-harmed. It includes those with a mental h"
NICE_SELF_HARM,NICE_SELF_HARM_d77a0488_00015_339e569ca94e,"Self-harm: assessment, management and preventing recurrence",safety,safety_only,safety_route_only,en,safety_guidance,self_harm;suicidal_thoughts;safety_planning_principles;referral_guidance,adolescents;adults;older_adults,,"Recommendations People have the right to be involved in discussions and make informed decisions about their care, as described in NICE's information on making decisions about your care. Making decisions using NICE guidelines explains how we use words to show t"
NICE_SELF_HARM,NICE_SELF_HARM_d77a0488_00016_4f7310d7dca0,"Self-harm: assessment, management and preventing recurrence",safety,safety_only,safety_route_only,en,safety_guidance,self_harm;suicidal_thoughts;safety_planning_principles;referral_guidance,adolescents;adults;older_adults,,"Health and care professionals should follow our general guidelines for people delivering care: • babies, children and young people's experience of healthcare • decision making and mental capacity • medicines adherence • medicines associated with dependence or "
NICE_SELF_HARM,NICE_SELF_HARM_d77a0488_00017_f0dcd2f4ea8b,"Self-harm: assessment, management and preventing recurrence",safety,safety_only,safety_route_only,en,safety_guidance,self_harm;suicidal_thoughts;safety_planning_principles;referral_guidance,adolescents;adults;older_adults,,"need to take other relevant national guidance into account, the recommendations in the guideline may need to be tailored for certain criminal justice system settings during implementation. Putting recommendations into practice can take time depending on how mu"
NICE_SELF_HARM,NICE_SELF_HARM_d77a0488_00018_b5c1a6f56361,"Self-harm: assessment, management and preventing recurrence",safety,safety_only,safety_route_only,en,safety_guidance,self_harm;suicidal_thoughts;safety_planning_principles;referral_guidance,adolescents;adults;older_adults,,"Share information with family members or carers (as appropriate). Topics to discuss include: • what self-harm is • why people self-harm and, where possible, the specific circumstances of the person • support and treatments available • self-care (also see recom"
NICE_SELF_HARM,NICE_SELF_HARM_d77a0488_00019_1ccc8ab4b3f0,"Self-harm: assessment, management and preventing recurrence",safety,safety_only,safety_route_only,en,safety_guidance,self_harm;suicidal_thoughts;safety_planning_principles;referral_guidance,adolescents;adults;older_adults,,1.1.2 Provide information and support for the family members or carers (as appropriate) of the person who has self-harmed. Topics to discuss include: • the emotional impact on the person and their family members or carers • advice on how to cope when supportin
NICE_SELF_HARM,NICE_SELF_HARM_d77a0488_00020_346d457cf126,"Self-harm: assessment, management and preventing recurrence",safety,safety_only,safety_route_only,en,safety_guidance,self_harm;suicidal_thoughts;safety_planning_principles;referral_guidance,adolescents;adults;older_adults,,"1.1.3 Information for people who have self-harmed and their family members or carers should be tailored to their individual needs and circumstances, taking into account, for example: • whether this is a first presentation or repeat self-harm • the severity and"
NICE_SELF_HARM,NICE_SELF_HARM_d77a0488_00023_48f3e7657438,"Self-harm: assessment, management and preventing recurrence",safety,safety_only,safety_route_only,en,safety_guidance,self_harm;suicidal_thoughts;safety_planning_principles;referral_guidance,adolescents;adults;older_adults,,"1.3 Safeguarding 1.3.1 All staff who have contact with people who self-harm should: • understand when and how to apply the safeguarding principles of the Care Act 2014, the Children Act 1989, and the Children and Families Act 2014 • ask about safeguarding conc"
NICE_SELF_HARM,NICE_SELF_HARM_d77a0488_00024_a53500aff77d,"Self-harm: assessment, management and preventing recurrence",safety,safety_only,safety_route_only,en,safety_guidance,self_harm;suicidal_thoughts;safety_planning_principles;referral_guidance,adolescents;adults;older_adults,,"1.3.2 If people who self-harm are referred to local health and social care services under local safeguarding procedures, use a multi-agency approach, including education and/or third sector services, to ensure that different areas of the person's life are take"
NICE_SELF_HARM,NICE_SELF_HARM_d77a0488_00025_d480b4d76117,"Self-harm: assessment, management and preventing recurrence",safety,safety_only,safety_route_only,en,safety_guidance,self_harm;suicidal_thoughts;safety_planning_principles;referral_guidance,adolescents;adults;older_adults,,"1.4.2 If the person who has self-harmed finds it difficult to vocalise their distress when they are in need of care, support the person and their family members or carers (as appropriate) in trying alternative methods of communication (such as non- verbal lang"
NICE_SELF_HARM,NICE_SELF_HARM_d77a0488_00026_6a17dc0320c0,"Self-harm: assessment, management and preventing recurrence",safety,safety_only,safety_route_only,en,safety_guidance,self_harm;suicidal_thoughts;safety_planning_principles;referral_guidance,adolescents;adults;older_adults,,"1.5 Psychosocial assessment and care by mental health professionals 1.5.1 At the earliest opportunity after an episode of self-harm, a mental health professional should carry out a psychosocial assessment to: • develop a collaborative therapeutic relationship "
NICE_SELF_HARM,NICE_SELF_HARM_d77a0488_00027_61fcb5b5b950,"Self-harm: assessment, management and preventing recurrence",safety,safety_only,safety_route_only,en,safety_guidance,self_harm;suicidal_thoughts;safety_planning_principles;referral_guidance,adolescents;adults;older_adults,,"1.5.5 If the person is not able to participate in the psychosocial assessment, ensure that they have regular reviews, and complete a psychosocial assessment as soon as possible. 1.5.6 If the person who has self-harmed has agreed a care plan, check this with th"
NICE_SELF_HARM,NICE_SELF_HARM_d77a0488_00028_b5182e7fbd61,"Self-harm: assessment, management and preventing recurrence",safety,safety_only,safety_route_only,en,safety_guidance,self_harm;suicidal_thoughts;safety_planning_principles;referral_guidance,adolescents;adults;older_adults,,"1.5.9 During the psychosocial assessment, explore the functions of self-harm for the person. Take into account: • the person's values, wishes and what matters to them • the need for psychological interventions, social care and support, or occupational or vocat"
NICE_SELF_HARM,NICE_SELF_HARM_d77a0488_00029_353b214d7e2d,"Self-harm: assessment, management and preventing recurrence",safety,safety_only,safety_route_only,en,safety_guidance,self_harm;suicidal_thoughts;safety_planning_principles;referral_guidance,adolescents;adults;older_adults,,"1.5.10 During the psychosocial assessment, explore the following to identify the person's strengths, vulnerabilities and needs: • historic factors • changeable and current factors • future factors, including specific upcoming events or circumstances • protecti"
NICE_SELF_HARM,NICE_SELF_HARM_d77a0488_00030_8dcae21a9997,"Self-harm: assessment, management and preventing recurrence",safety,safety_only,safety_route_only,en,safety_guidance,self_harm;suicidal_thoughts;safety_planning_principles;referral_guidance,adolescents;adults;older_adults,,"1.5.12 For older people who have self-harmed, ensure that a mental health professional experienced in assessing older people who self-harm carries out the psychosocial assessment. They should: • pay particular attention to the potential presence of depression,"
NICE_SELF_HARM,NICE_SELF_HARM_d77a0488_00031_e78f0d6a623f,"Self-harm: assessment, management and preventing recurrence",safety,safety_only,safety_route_only,en,safety_guidance,self_harm;suicidal_thoughts;safety_planning_principles;referral_guidance,adolescents;adults;older_adults,,health professional experienced in assessing people with a learning disability who self-harm carries out the psychosocial assessment. 1.5.14 If a person has self-harmed and presents to services but wants to leave before a full psychosocial assessment has taken
